iso,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
533,5.575257033741264,5.525402364804485,6.52343639767094,6.84702141869456,7.159318590147588,6.6523060136018595,4.956306615620503,5.625111702678042,6.49803873613711,7.205410642560837,7.883622270927202,8.488462877084725,7.002229350290191,5.4557939591191715,3.830343620954012,2.390202146572727,1.4899961433180633,0.6518733127016527,0.19565605922358406,0.04044812762795248,0.0037626165235304628
004,14.822611899865718,14.199954013690796,13.449686353866358,11.879509140442698,9.974920453858111,7.845031973680921,6.292800829362324,5.22477444982365,4.187332882653133,3.2952342343178316,2.616246142364034,2.0464407046183486,1.549704972880196,1.1336069467033292,0.7880524550955941,0.41785136264868106,0.19297215951408342,0.06502065611743432,0.015695910154728134,0.00245519679861264,9.726154341399111e-05
024,17.817494817566367,15.633402218781983,13.171144126564215,10.658947776107304,8.752731592561,7.390912493862194,6.196567077028876,5.012851568181653,4.0384915158220505,3.2417165978550586,2.3950034216489215,2.0664534840662454,1.4249261255958663,0.9150393213901934,0.6506616010111955,0.3649203735682106,0.18847584118534125,0.06316672782870006,0.014890669212565766,0.0020863904530794824,0.00011625970898183864
008,5.868035584552536,5.722734424816022,5.8090265134698615,7.21833668701554,8.175220841448528,8.550240843788064,7.498213240038836,5.600064979400628,5.4016903669079905,6.067555667248543,6.562502928759042,7.048772385698561,6.275232886241272,4.762726260737481,3.6614781494616464,2.932716121590621,1.7929038468013438,0.7838140200693322,0.23315525321313071,0.03391286026339567,0.001666138477628446
784,5.130020635531802,5.17057116474589,4.426230481347678,4.120259236810792,7.646988503996612,14.364753750207512,17.63707501520389,13.804548496160802,9.70829001427354,7.236805879233114,4.631603252475864,3.3240585000234377,1.6420405615828668,0.5001266052615796,0.3555182187734826,0.18063510603216246,0.06695647706172626,0.04101109807189501,0.00910902852108474,0.003090928779064709,0.0003070459052051036
032,8.356019644634657,8.23838184663362,8.001083056474696,7.876978183111354,7.786885749265727,7.8219231844986705,7.314880805168747,6.963376501135814,6.7782296716161605,5.718578382304421,5.0652228891145565,4.6842371179085625,4.151018268483001,3.616385862875001,2.906099561920404,2.083383066467846,1.3880384786517845,0.8088958015929861,0.34249148767855775,0.08928851563760483,0.008601924825831678
051,7.045272587607785,7.1976530634324725,6.523081229917017,5.703803730430925,6.291856451979356,8.252685845351568,9.021113503337697,7.716801544969652,6.210374990533274,5.427307717274881,5.752861655973775,6.945804347120492,6.4278053965746675,4.13489678564087,2.6010843458221986,1.5479449090653365,2.095764045916325,0.6989148427441604,0.34046403185147517,0.05568463361066332,0.008824340845405664
028,7.599238016784225,7.3418112546980385,7.016423827421099,7.384029243680174,7.8226844462750345,7.475673170982855,7.266642640168872,7.2306028934768065,7.1338104309323995,7.1729392987695,6.934047263553519,6.009370334139938,4.559542810070535,3.3331617154919426,2.458940431447253,1.5620655923389797,0.9246769294135818,0.531328836945889,0.19358492508881223,0.045307110127168815,0.0041188281933789836
036,6.56605907186389,6.449105669121382,6.260189182326053,5.958013268156424,6.3823324022346375,7.114068848400203,7.408130713560183,7.123131189690198,6.4126896584560695,6.61183500507872,6.161638204672423,6.1132038788725245,5.51826752158456,4.817789010919248,4.146572657440325,2.871024314372778,2.001483938547486,1.272814563230066,0.6126960068562722,0.1827744095987811,0.01618048501777552
040,4.939348581837315,4.697855123578632,4.724767138486772,5.069642934512906,5.782666161033457,6.773586650211254,6.86955422536501,6.804518717138866,6.288902378396777,7.06170154508466,8.068032233670436,7.598378489684324,6.245764986865597,4.925691571782273,4.608688136424485,4.211562830956366,2.7630822542843703,1.5534151011914095,0.7779694002573727,0.22243171159968145,0.012439827638036303
031,8.443379039561117,8.286567329361022,6.712001002416567,6.399810743114929,7.483748301480167,9.103210390338344,9.266640518111622,7.895344206978719,6.431041712054249,6.148659213101004,6.3769697381067285,6.379199099815589,4.627050179249639,2.7695340604170955,1.3682906538289936,0.9461948527820094,0.9130032398398084,0.3384748319494206,0.09288675370001888,0.016879452938522662,0.001114680854430742
108,17.507337230391855,15.32196524076809,12.571348337555008,10.18188421967088,8.923040017858604,8.464788882637876,7.318436883080526,5.399244114149708,3.5821104182383934,2.4988862222593022,2.230868411875659,1.9968211478055262,1.6911989746913794,1.1084787864475472,0.5629987120332313,0.3551686962413069,0.18853349663247554,0.07476642322409364,0.018819526551013016,0.0031654964014376733,0.00013876148609041854
056,5.511136438991325,5.799914137099515,5.747294079394239,5.509602553909994,5.760709074342817,6.331721627415673,6.447144313281382,6.539186084178573,6.512659404890719,6.6956683605264296,6.952537782535999,6.929477510211601,6.256855903022412,5.422301094535331,4.636137327258108,3.238889342410466,2.7866965540275053,1.8538171120219673,0.8218070968789685,0.2310793542014499,0.015364848865522996
