iso,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
324,16.12680674436987,14.35743343738218,12.965470476840744,11.554934542403656,9.883523493598316,7.9531165520667715,6.1865777377225175,4.801254693649679,3.7513570525034954,3.0162838470329243,2.544458273253704,2.154089127567437,1.7627255604289165,1.329220447967289,0.7927026691602893,0.5075151247979347,0.2291006084371571,0.06873253155819968,0.013178041764917985,0.0014877171332943655,3.132036070093401e-05
312,5.627324721033476,5.854047514298284,7.365866096068472,7.489101307843058,6.732192136943567,4.450715914090309,4.118505779306482,4.5514538255409365,5.703815542134943,7.192136943566773,7.804063512378515,7.758069031716193,6.601957765068192,5.762308522977243,4.6481922169339684,3.244110706715194,2.3704655441347042,1.5558133024037115,0.802653681558213,0.2967143942726873,0.0704915410150782
270,17.09071361879903,14.641674220171607,12.394833061861501,10.661687032733367,9.505148877878566,8.284718294021031,6.5352583980208685,5.02658776945567,4.010527768501544,3.166168021754094,2.712489180882022,2.0314384826655583,1.3779893137782744,1.0575048899005663,0.7943106773619754,0.4535510560140665,0.190569818238818,0.054095589888980514,0.009669054255746913,0.0010648738167122148,0.0
624,15.703757998788081,14.158765922091336,12.291167338915393,10.504675894208804,9.243090275680977,8.229511337299497,7.042889954584168,5.7838031439167565,4.385199561042753,3.422481774320168,2.565911263168197,2.0922309981279765,1.7132971977952185,1.369659058490845,0.7711945759210709,0.4596244708253771,0.1902738068713052,0.060648149112194384,0.01088022589223058,0.0009370529476562224,0.0
226,14.389940279443236,12.331137138988572,10.234059154177565,8.848200049853167,9.817534451047283,10.48450495655547,9.96650398014133,7.372811733489088,4.838854793057725,3.3971689889688803,2.6616135022441303,1.7897730205858189,1.4435294863796129,1.089911223010335,0.6532535092648722,0.4123948547989576,0.1910792326151822,0.06534010038481337,0.011283335619499374,0.001106209374460723,0.0
300,4.0069215001892395,4.68663053976855,5.202945504500331,5.024952613522267,5.069016404524506,5.136940523525578,5.9833281328830275,7.235914195243362,7.503505052584383,7.62915607958102,7.511095673136232,6.7113020616316375,6.356557513224867,5.513616713954481,5.101107065750624,3.8802965822538735,3.8082000089368817,2.423861779287288,0.9573347927693752,0.2334951265351672,0.023822136197311067
308,8.092712630131604,8.131997642899233,7.4909376618274655,6.801664255995428,8.04003499937501,8.6355600792843,8.335565436331493,7.608792700130357,5.692755486509169,5.6115069373761175,5.348118783593152,5.617756825770968,4.912412278352172,3.26690594810807,2.4356707915930067,1.7847895573293335,1.261584614560454,0.648202710665881,0.2366029178050392,0.04374921876395065,0.0026785235977928963
320,11.692914747317007,11.183082694536,10.983321309314418,11.000396098712077,10.080894232088363,8.913665724083689,7.4988072673761845,6.496837921912813,5.208334044308908,4.0513890870140825,3.1897208175240803,2.590243276503065,2.181403882131398,1.7752150047015394,1.1930113262390485,0.8889014778963952,0.6006719799862081,0.3246541985439675,0.11804469658861405,0.026220779188277483,0.0022694340338660986
254,11.905179439040241,10.28735691468694,9.928375678677408,9.662578269256556,8.330840408083267,6.822362742974247,6.3664153110311075,6.922423604735527,6.568943996864072,5.837227454499817,4.9143293343373795,3.900998201655302,3.2576515612589096,2.3536652878211144,1.3919119189335094,0.8998600523342377,0.3610443465613105,0.16848736172861156,0.08733834669197416,0.02922739948353466,0.003782369344928015
316,8.106040228339161,8.011596282016798,8.015780507486776,8.351714038076452,8.247108401326997,7.77249768373233,6.817896530081593,5.948175378821842,5.843569742072388,6.201619893003378,6.140052003945128,5.801727487372606,4.55124181834484,3.7442840491347615,2.7789234585612244,1.6043515944887774,1.220598344242207,0.6031262141725694,0.18709465315759588,0.04662422666547117,0.005977464957111689
